ds,max_temp_c,rainfall_mm,is_holiday,google_dengue_searches,er_trauma_admissions,O_positive,A_positive,B_positive,AB_positive,A_negative,B_negative,O_negative,AB_negative
2019-10-21,31.656076729966607,0.9589099562995314,0,6.0217436093042735,0.7942603807982801,76,61,55,22,7,6,13,2
2019-10-22,31.14312136260187,0.7345554025614185,0,2.1924997266000457,1.708370199756415,77,60,54,22,7,6,12,2
2019-10-23,30.542928064336714,1.8276290452498885,0,9.797882842616499,0.8028118890408814,81,59,55,21,7,7,12,2
2019-10-24,30.3985085569316,0.7365909353114191,0,7.5738132666600455,3.833087320646573,76,57,51,19,7,6,12,2
2019-10-25,30.741111522118633,0.746889182290871,0,13.897741716145601,0.29448162713857584,104,82,70,32,10,8,16,3
2019-10-26,30.058708002524167,0.7670690248679539,0,16.351890939030923,4.202033277818571,61,46,44,17,5,5,10,2
2019-10-27,29.717376547368143,1.6732404207353162,1,10.88499428991277,4.710981694178649,40,33,33,12,4,3,7,1
2019-10-28,30.364614629963224,1.3015766416938037,0,0.6439284417467372,3.3831397140314996,78,64,57,22,8,6,12,3
2019-10-29,29.83109275146603,1.2283377006377854,0,12.378447124694432,1.064827250007171,76,66,56,21,8,6,12,2
2019-10-30,31.41792301969581,0.6682860447677244,0,1.1078146004187839,1.800450479067754,79,60,55,21,7,6,12,3
2019-10-31,27.090845789335663,1.6358083536648789,0,12.327126471980499,2.386199374044656,70,62,54,22,7,6,12,2
2019-11-01,30.661284521877157,0.07672772271140227,0,13.70059898538377,3.0231238610112685,64,50,45,19,6,5,10,2
2019-11-02,30.6439524188397,1.7415943446762263,0,3.9553525523503685,3.343315449058437,65,52,45,19,6,5,11,2
2019-11-03,27.15274497525722,105.0271282878847,0,16.38692297443542,2.771073576594414,67,52,45,18,6,5,10,2
2019-11-04,28.711944907747657,0.7965004697268256,0,18.221702631480973,1.7565696041092789,74,62,61,20,8,6,12,2
2019-11-05,28.511969062787266,0.9943345614353714,0,16.261739282276395,4.454586402824515,80,59,54,22,8,5,12,2
2019-11-06,27.30500653075637,1.3348310610676621,0,6.102183804241643,0.4069602900897912,79,67,61,23,8,6,13,3
2019-11-07,27.76419134321038,0.02553085303579472,0,11.732860248912688,2.331280271217475,80,57,56,20,7,6,12,2
2019-11-08,27.261354025149007,1.7431037129164955,0,18.296302983824553,3.8778241923374033,99,74,70,29,9,8,17,3
2019-11-09,29.954604586168,0.8934790506227857,0,6.413294524456998,0.3043633264570045,69,60,49,18,6,6,10,2
2019-11-10,28.9689494952117,0.6859330394001564,1,94.5764436018549,3.526676084056506,73,55,51,21,7,5,11,2
2019-11-11,29.1363459405962,0.2764911312681142,0,0.18950262523393047,4.098558113766625,82,66,53,21,8,6,13,3
2019-11-12,28.418615361737118,0.8789307487168843,1,0.0729340556935254,3.3041564926352613,58,48,36,16,6,5,9,2
2019-11-13,26.400726423973417,0.9926455425687577,0,15.194233206779348,0.06468446137677997,80,65,56,23,7,7,13,2
2019-11-14,26.838824806440154,0.8072933889869556,0,15.228951642542423,0.9006851356610313,76,57,51,21,7,6,11,2
2019-11-15,27.687067809235756,1.3573201876537941,0,15.779543757045875,1.7105653944597536,65,50,48,19,6,5,11,2
2019-11-16,25.810743998373155,0.841793057518452,0,18.600536757763248,1.1684501781902297,63,47,45,20,6,5,11,2
2019-11-17,27.58192802081412,1.9228351556931467,0,2.3581262364056843,4.813260701137137,111,89,80,30,11,8,16,3
2019-11-18,26.465589779596563,1.1985550356471837,0,4.639699699673767,3.257969570568968,88,62,57,24,7,6,13,3
2019-11-19,26.16905606574307,1.614955871303818,0,18.074498407476153,1.4848547867578517,83,62,60,23,7,6,13,3
2019-11-20,27.093822660905815,0.2187118062189577,0,3.544723955447069,4.648487493327228,81,60,55,22,8,6,11,2
2019-11-21,26.667183659446394,0.7945825858918114,0,13.64458535153168,3.7029709973809344,84,64,59,24,8,6,13,3
2019-11-22,25.703131067616255,0.6736954028943054,0,10.609260000816308,1.4230360591352098,66,51,47,19,6,6,11,2
2019-11-23,27.065770215208037,1.1389647762731836,0,1.663873537030145,1.894407847009777,62,53,46,16,6,5,10,2
2019-11-24,24.668933272704564,1.7222270401228512,0,5.705273238830657,0.9971442915197837,67,53,49,17,6,5,10,2
2019-11-25,26.21074776343931,0.15667643552401334,0,10.407444328819357,4.855369991329109,80,60,53,23,7,6,12,2
2019-11-26,26.034034322883794,0.14514959608942157,0,17.04700233367668,2.586482479450366,93,64,57,24,8,6,13,3
2019-11-27,24.97885848394737,1.7006354163151978,0,14.150769792293474,4.480283437489923,83,64,55,22,8,6,13,2
2019-11-28,25.463405951155217,0.42570017207671484,0,12.43766322909866,1.7324988550842386,79,63,61,24,7,6,13,3
2019-11-29,23.736468289156942,1.3375065088996274,0,9.920657798828296,4.3042080154873785,63,54,47,17,6,5,9,2
2019-11-30,25.763403109048372,1.0857562647216104,0,5.973679676282686,0.2694342421358198,77,54,52,20,7,5,11,2
2019-12-01,24.507797381937678,1.665787189774459,0,2.3848982263852236,4.91045158762144,62,51,44,17,5,5,10,2
2019-12-02,24.024872594074456,0.25017781967280706,0,8.18152069132191,4.560171835166513,84,64,58,24,8,7,12,3
2019-12-03,25.45311660173513,0.25956593144522255,0,0.5703698782258515,1.8160147238832747,80,64,59,23,8,6,12,3
2019-12-04,23.557933630413995,1.1136367205566151,0,4.221117785337012,3.873610826572887,84,63,57,21,7,6,12,2
2019-12-05,22.713686180711708,1.8927573067167418,0,8.649667517453196,3.76128963236913,84,69,56,22,7,6,13,2
2019-12-06,22.42713019422687,0.8299955167415085,0,8.372103713438301,4.5062739855146585,67,57,51,18,7,5,10,2
2019-12-07,24.453163951712362,0.6538842005093899,0,0.885908619939848,1.5362749056440554,67,56,50,19,6,5,10,2
2019-12-08,22.43194250154537,1.2133786463957716,0,11.781203070505825,2.3276000265707477,66,52,40,17,6,5,10,2
2019-12-09,25.33424704961873,1.8608972010900622,0,10.993685117064725,4.324998063030265,80,60,57,21,8,6,13,2
2019-12-10,21.36650702002543,1.6738556656892474,0,1.5620860804182568,3.8928972706760803,86,65,55,23,8,6,12,3
2019-12-11,25.015817726154708,1.9909672214664398,0,18.863261049208788,1.9673335937013958,84,61,59,23,8,7,13,3
2019-12-12,23.40328337243246,0.04513716640475418,0,1.9876555790172024,4.228626164560611,78,62,57,22,7,6,12,3
2019-12-13,22.970474619259836,0.22571628942552446,0,17.09668302474672,0.23477019616200745,68,55,49,19,7,5,11,2
2019-12-14,22.399244812119274,1.218935526733244,0,0.006194638300118793,3.9102315148149507,62,43,45,20,6,5,10,2
2019-12-15,23.222366977592454,1.6411528786676994,0,17.645621900907663,1.033829297168503,68,53,50,19,7,5,10,2
2019-12-16,22.666789756710276,0.5704886846135331,0,0.39439464408625113,1.430604539118936,77,60,52,21,7,6,11,2
2019-12-17,23.691081773530563,0.4784221760684375,0,15.15624063784232,2.466074217977968,78,60,56,22,7,6,11,2
2019-12-18,22.587559373341957,1.5739515987624018,0,7.233816226005059,2.2486725053498695,77,62,58,23,8,6,13,3
2019-12-19,22.51141563355645,0.11276370770646316,0,14.764336002726397,2.602850534349405,81,58,59,22,8,6,12,2
2019-12-20,21.887547374115737,0.7387652951651702,0,8.03490410849957,2.723877978360119,66,50,44,19,6,5,10,2
2019-12-21,22.08655582549179,105.0132469334815,0,1.4181584466368347,31.982756903009516,65,54,47,19,6,5,10,2
2019-12-22,22.345973131065907,1.1206973487006469,0,15.350133907907281,0.87613756508515,119,92,81,33,11,9,18,4
2019-12-23,20.225032144133927,1.4572303135855538,0,1.4250537064272994,3.84240614643653,113,87,75,31,10,8,17,3
2019-12-24,20.486434063435127,0.7096914468613165,0,18.44240871922436,1.9998807454357104,83,62,58,24,8,6,13,2
2019-12-25,22.479722106783623,1.2253686893492144,1,1.0194807158332275,2.529204312295295,55,42,38,15,5,4,8,2
2019-12-26,21.811610643941577,1.1707508455819127,0,9.586505555430309,3.22348359175559,83,56,58,21,7,6,12,3
2019-12-27,21.36352609011669,1.0952322013074942,0,14.460688617015913,4.54818961153328,72,55,46,19,6,5,11,2
2019-12-28,21.475212235567124,1.2809665862844244,0,91.39415701139866,3.5377641557010997,71,59,49,18,7,5,11,2
2019-12-29,21.716160424862554,0.5188983421361526,0,4.344669491848694,0.22729612795192256,65,50,48,19,6,5,10,2
2019-12-30,20.74317713259742,0.16929750716925795,0,15.181819227920542,4.192801816990088,75,56,51,22,7,6,11,2
2019-12-31,20.421573234862333,0.23854334407948685,0,15.685894095774529,4.946775075637595,80,65,56,22,8,6,12,3
2020-01-01,21.31527202880275,0.44916476530780214,0,18.453899679087343,2.3624251268569108,90,69,61,23,8,6,13,3
2020-01-02,20.063234315035878,1.0003958710455705,0,7.523302208621554,4.8479516822730035,86,61,54,23,7,6,13,2
2020-01-03,21.374694732467624,1.6808855010920403,0,10.125034689946537,2.736643711715747,73,52,52,21,7,5,11,2
2020-01-04,19.191370094819998,1.4025866841767682,0,7.26256885692144,2.298079979359749,115,86,79,32,11,9,16,4
2020-01-05,21.853319376731708,1.5780812084040943,0,5.141636437027364,1.6570238236372754,67,49,43,17,7,5,10,2
2020-01-06,21.22969026048211,0.7019512478521828,0,15.020659230752171,3.2877743791666942,80,59,55,22,7,6,12,2
2020-01-07,20.948790423934085,0.8093074832971003,0,6.793036900339109,1.149102102625223,76,62,57,21,8,6,12,3
2020-01-08,21.6138775209912,0.7873637719812256,0,8.56298883984704,0.5246710925720216,77,57,55,21,7,6,12,2
2020-01-09,22.23786301055837,0.38374636880900304,0,8.073473152480556,0.1361855129210704,74,57,53,22,7,6,11,2
2020-01-10,21.530754264896416,0.12243331628714405,0,14.253224512934917,1.461900563576319,64,48,41,18,6,5,10,2
2020-01-11,18.622315802363897,1.1818321856544536,0,18.355912522213597,1.978854160835191,65,51,48,19,6,5,9,2
2020-01-12,19.133244863391337,1.9784333668411722,0,13.335121226147546,2.760383481406239,72,47,45,17,6,5,10,2
2020-01-13,19.740475936662833,0.33365940990052567,0,9.43165192188465,1.4637491259350321,83,63,54,24,7,6,13,2
2020-01-14,20.346713219970194,0.09336963979854751,0,15.584102294777669,4.920297861927056,79,59,55,22,7,6,13,3
2020-01-15,20.796477054178506,1.559063363647866,0,12.81942648244275,1.458725841205838,83,67,57,24,8,7,13,3
2020-01-16,19.514150680522853,0.5051720133694484,0,1.2122071423562697,2.2048769422320436,84,62,52,21,7,6,12,3
2020-01-17,20.39062984802218,1.6592876107058567,0,1.913271728376833,0.5163808276595017,66,50,45,19,6,5,10,2
2020-01-18,19.415351547846853,1.4078733340690308,0,0.7583388814726666,1.3031325666853784,64,50,42,17,6,5,10,2
2020-01-19,19.529000697369746,1.8913470741016092,0,9.136326524126396,0.24166069894495545,65,48,43,17,6,5,10,2
2020-01-20,18.70656300082837,0.817854471513344,0,16.517068686779297,2.79754316718664,75,62,54,22,7,6,12,2
2020-01-21,19.16562611395455,1.3239396789012683,0,6.261663387027041,3.7553234156621587,81,60,56,23,8,7,13,2
2020-01-22,18.715746901709522,0.9297095616265414,0,7.6832036618496335,0.9785490716803397,76,64,60,22,7,6,12,3
2020-01-23,19.07307363601569,1.261177394617087,0,18.189542167357814,1.8395546890803538,72,59,52,23,7,6,12,2
2020-01-24,21.087052779066138,0.8991978120154747,0,16.738068906333098,0.08308113363580283,102,75,66,30,9,8,16,3
2020-01-25,19.071429502514135,0.37726449284814967,0,13.3009622476512,4.1976102786110605,68,50,44,18,6,5,10,2
2020-01-26,22.643584908987055,1.0157948320067618,1,5.336075641845026,3.899817624658348,46,33,35,13,4,4,8,1
2020-01-27,20.497855094007317,1.0571684028748847,0,2.34082965376887,0.3162701543714619,80,59,58,23,8,6,11,3
2020-01-28,20.185669537147497,1.6212076965203222,0,0.3211764536022743,1.8243380466020565,71,51,60,20,7,7,12,2
2020-01-29,19.141734822456886,1.4710414115871624,0,2.1402134520884175,4.776433069247477,81,58,55,22,7,6,12,2
2020-01-30,20.702624859610083,1.3275832478828882,0,5.851928872478855,1.9601352803948853,82,68,59,23,8,6,13,3
2020-01-31,19.431862061365393,0.22677419110514507,0,11.035801271589914,2.63104338362008,68,54,41,18,6,6,10,2
2020-02-01,20.137655603089723,1.44123258132743,0,1.2800016550477378,1.7762143050517758,69,50,48,18,6,5,10,2
2020-02-02,22.586834807187238,105.00223880100586,0,2.72455556636898,2.980656940641309,67,50,46,16,6,5,11,2
2020-02-03,19.94475013880356,1.7881990722123184,0,3.621614046158821,4.890784378184111,81,61,55,21,7,6,12,2
2020-02-04,21.207094257346156,1.8397418682610855,0,12.639641859666124,4.987512517405985,86,62,58,24,8,6,13,3
2020-02-05,19.374601480694793,0.11031318120357092,0,12.315795979602488,3.8735748900559557,84,63,58,25,8,7,13,3
2020-02-06,20.06568655862951,1.6412831207089575,0,11.015314527443058,2.0215554901021964,81,66,57,22,8,6,13,3
2020-02-07,21.897306211695646,0.07539478084534124,0,5.010028493918792,2.4721610041449416,63,52,51,19,6,5,10,2
2020-02-08,19.52829477469131,0.7343392513900453,0,7.42239382437464,1.7836566405615273,59,52,46,20,6,5,10,2
2020-02-09,21.999383855280836,1.0845999512421582,0,92.22611034110773,4.927873149521731,65,47,46,18,6,5,10,2
2020-02-10,20.929268520398907,0.2962015972542549,0,4.529212075161098,3.5388015291270185,89,65,58,24,8,6,13,3
2020-02-11,19.69652867238153,1.4926276251381536,0,17.95410452945161,2.2446572271675564,84,57,59,23,8,6,12,3
2020-02-12,20.931768520540448,0.016709408344277143,0,19.593834928716568,0.06057635054801169,80,63,56,23,7,6,13,2
2020-02-13,21.315155073078184,0.33719809686807367,0,12.953191712805893,2.6024170719527415,73,59,52,20,7,5,11,2
2020-02-14,21.010512123494188,1.1615936597069514,0,18.336465840468403,4.91964100850809,71,48,42,18,6,5,11,2
2020-02-15,18.867427014190486,1.4287751240745847,0,12.854838008028501,2.6153045448652597,71,59,50,20,6,6,11,2
2020-02-16,19.762297661223595,1.8332862053878323,0,0.6639297221093976,0.9121334274455684,117,82,77,31,11,9,18,3
2020-02-17,20.29651749017707,1.4109933038692477,0,19.93525169972818,0.11046873552387426,74,61,53,21,7,6,11,3
2020-02-18,20.527005991480998,1.343558540509732,0,1.979046033730698,1.7735187906210452,73,60,50,22,6,5,12,2
2020-02-19,21.282299809321426,0.7886822927013286,0,13.652836028901215,4.591140278483035,111,84,82,31,10,9,18,4
2020-02-20,20.90228416514129,0.0025688510536028275,0,5.056724061495801,4.982770540879405,79,64,60,22,7,7,13,3
2020-02-21,19.45494276412355,0.2403185174712439,1,7.839622258139203,4.726839874060013,44,32,36,12,5,4,7,2
2020-02-22,21.238917969152627,1.0691090895120783,0,12.918683696018764,3.6470999662712837,72,48,52,19,7,5,11,2
2020-02-23,21.540447617257467,1.3502597716888394,0,8.72974698615414,2.7907136422032766,67,51,49,19,6,5,10,2
2020-02-24,21.563481751408606,0.834896567792925,0,5.010921178622565,2.95343073191126,68,61,53,23,8,7,12,3
2020-02-25,22.160967260959136,1.4613580230567804,0,6.688923737566494,2.6949600454598044,85,64,60,23,8,6,12,3
2020-02-26,21.99324705511527,1.0437245906643575,0,6.830962338463527,3.5352465246149416,75,62,54,23,7,6,12,2
2020-02-27,21.700263027786004,0.14835239118862442,0,19.186478090164275,2.094366133476762,84,63,56,23,7,6,12,2
2020-02-28,21.255270741245386,0.38403250193589766,0,15.97226031846902,3.346020024778827,67,49,48,18,6,5,10,2
2020-02-29,19.75139948372598,1.6799964464878858,0,9.170975429588001,0.6080605747860052,76,52,49,18,6,5,11,2
2020-03-01,21.931447303857308,1.449825493248879,0,3.9964184068272823,1.3284765328074188,67,47,45,17,6,5,10,2
2020-03-02,21.801503630818328,1.78952397402499,0,16.22032220525312,4.180015194043147,76,57,53,21,7,6,11,3
2020-03-03,21.959872573537297,0.23511449824187314,0,3.14364943216747,4.518744653716956,81,63,56,23,8,6,12,3
2020-03-04,20.508485891155548,1.9804450692301478,0,4.209244342840068,2.6950411878014986,89,65,64,22,8,6,13,3
2020-03-05,20.80355286951813,0.4188134278998672,0,7.320267836803023,0.158178086064662,76,61,56,22,8,6,13,3
2020-03-06,23.03954197158614,0.02355975257328402,0,17.606963917039803,4.63486785395884,64,48,43,17,6,5,9,2
2020-03-07,22.050988278575574,1.9948458781071083,0,2.635733372682205,3.5103212901364325,71,56,48,19,7,6,11,2
2020-03-08,22.87854218666487,0.5621477708902263,0,2.4446838570905216,2.070139618776804,68,52,48,20,6,6,11,2
2020-03-09,22.334170107291083,1.3360389050251198,0,9.879499766105319,2.991894715997482,81,58,55,20,7,6,11,2
2020-03-10,22.446698054710122,0.3533646283526104,0,5.528210821873493,2.1488741722068303,82,64,56,22,7,6,12,2
2020-03-11,23.468562929010446,1.1604570643982834,0,11.374558832963197,2.326696133660255,81,62,56,20,8,7,12,2
2020-03-12,22.12978504214277,1.8080699729091185,0,9.03273369366447,4.434049328297008,80,62,59,22,8,6,12,2
2020-03-13,22.859680393981858,0.6403623348568772,0,8.699182127024336,0.8054212345855577,72,56,48,20,6,6,10,2
2020-03-14,22.42115848847721,1.3405079520887184,0,2.2394594097398657,0.5183456774111839,65,51,45,17,6,5,10,2
2020-03-15,22.570920502051212,0.375807177596833,0,2.820993804996803,0.01364372256507873,62,49,43,17,6,5,9,2
2020-03-16,22.820300204294693,1.2495907974374505,0,16.421571548937003,1.5700018780606335,76,64,53,19,7,6,11,2
2020-03-17,23.477697583304256,0.6729007036350203,0,17.71765475143489,0.7370688324221369,76,57,53,22,7,6,12,2
2020-03-18,22.90490519591374,0.42241651717590334,0,4.693670657705004,1.099927475690556,75,58,52,21,8,6,12,2
2020-03-19,24.769460515223706,0.6263641014072703,0,2.269210030495381,0.05619491332688464,77,62,51,21,7,6,12,2
2020-03-20,22.751069688878722,0.3576821370155987,0,1.0683334386902121,1.1359770734385162,63,49,44,17,6,5,11,2
2020-03-21,23.592660871429963,1.8038322156757656,0,12.165952274837936,1.6635579096618698,65,52,46,17,6,5,10,2
2020-03-22,23.47550024057456,0.7943737726342577,0,14.30706425000411,0.15783748204940662,69,51,50,19,6,5,11,2
2020-03-23,25.499711014746097,0.4905586099487347,0,7.45619978406411,3.0395206214857384,75,62,54,21,7,6,11,2
2020-03-24,24.38855204197357,0.8968156820318658,0,13.593517349812792,2.8440017444187897,82,60,55,21,7,6,12,2
2020-03-25,25.36482697655746,0.6410723336129911,0,14.259176311190522,0.4851788925496253,81,66,53,22,7,6,13,3
2020-03-26,22.990086495286832,1.488838507626652,0,18.706845627938108,2.975048887592005,75,62,50,20,7,6,12,2
2020-03-27,24.88699855048626,1.9424398237709888,0,1.297472756702145,4.993269593044388,68,49,44,20,6,5,11,2
2020-03-28,25.655474721967934,0.8760673133952936,0,3.845834464621596,4.722344764057703,75,57,54,21,7,6,11,2
2020-03-29,24.99557455075438,1.7220667999444808,0,1.3705197519397627,0.013354966838316495,72,55,50,20,6,6,11,2
2020-03-30,26.12772487346558,1.131726147119239,0,17.35987866672221,3.976891556651798,77,57,51,23,7,5,12,2
2020-03-31,24.69537314874174,0.31447133018846696,0,15.851743200671372,1.76802638118243,81,59,55,24,7,6,13,3
2020-04-01,26.773844731157073,1.3812454841626831,0,11.49284141243678,0.3182568516731371,85,58,53,22,7,7,12,2
2020-04-02,27.81660470621514,1.0268689942516402,0,1.6732682010236632,1.4799160685810402,74,61,52,21,8,6,12,2
2020-04-03,25.309405514056028,1.3012130465042069,0,5.466247173074392,1.6086825815648114,60,52,48,18,6,5,10,2
2020-04-04,25.382561452476057,1.77937482514333,0,5.954396961170339,2.6162211965452844,104,77,70,27,9,8,15,3
2020-04-05,27.43850458505797,0.8808691413120922,0,11.214863920308343,3.3054188363442734,67,54,44,20,6,5,11,2
2020-04-06,27.72293808329464,1.8023552464347112,1,5.16087788073431,3.7452780610420398,56,46,45,15,5,4,9,2
2020-04-07,25.779894543940003,1.5013380285633098,0,1.4591972782590967,1.2295152128163334,81,64,55,24,8,6,13,3
2020-04-08,26.043051961140428,0.9772098517559695,0,14.615246037065987,1.608852851242485,119,85,77,32,10,9,18,4
2020-04-09,26.34298639519836,1.2064442713159274,0,5.981604233108227,1.541908534298676,80,62,58,22,7,7,13,2
2020-04-10,25.442852872042078,0.6511622650380229,1,9.047483540466013,1.8136843406043823,42,33,29,13,3,3,6,1
2020-04-11,26.03213580695291,1.9671945994775484,0,2.553332699646107,4.998281544781694,67,53,45,17,6,5,11,2
2020-04-12,26.11103490444184,1.334702326100792,0,16.050966067891594,3.8897165141371293,73,58,47,20,7,6,11,2
