ds,max_temp_c,rainfall_mm,is_holiday,O_positive,A_positive,B_positive,AB_positive,O_negative,A_negative,B_negative,AB_negative
2020-11-04,29.332313565903,3.3460053645933328,0,39,31,39,14,5,4,2,0
2020-11-05,30.8067148306985,2.7919560594142374,0,60,39,34,10,2,2,3,3
2020-11-06,31.909863413716995,2.7992693525491847,0,52,45,40,15,7,7,1,1
2020-11-07,27.454161344876955,2.519854546228118,0,38,33,29,9,1,1,2,0
2020-11-08,30.35969580960697,2.213604008068822,0,35,32,26,3,0,0,3,0
2020-11-09,27.956254163062823,1.2963167137375298,0,49,36,49,12,8,5,1,2
2020-11-10,27.519536245720403,2.055999175267226,0,51,47,45,13,5,7,3,0
2020-11-11,29.464263172667227,0.07823347107726894,0,40,40,39,13,5,2,5,0
2020-11-12,28.834423952017488,1.9428904297983667,0,53,65,55,13,2,7,2,4
2020-11-13,24.210560758751427,3.0090543456526118,0,68,43,46,17,3,6,5,3
2020-11-14,30.15077394745963,1.3877283165916914,1,38,34,32,14,2,1,0,0
2020-11-15,29.79305451556,0.8848184141235338,0,44,22,32,5,1,3,0,0
2020-11-16,25.617804187622674,0.6498729180338987,0,58,35,42,13,3,0,2,2
2020-11-17,27.497522244629515,2.058930339063539,0,50,37,31,13,4,1,3,0
2020-11-18,27.531937245858146,2.360520359012599,0,64,31,39,11,5,6,4,1
2020-11-19,26.904210224350138,4.095383484601133,0,46,38,37,10,3,4,0,2
2020-11-20,25.122310040269515,0.8381164013943933,0,48,29,43,8,5,1,1,2
2020-11-21,24.72085049755923,2.937372983730464,0,28,29,35,4,2,1,3,0
2020-11-22,25.8553322698609,1.648133456055446,0,34,32,31,5,1,1,1,0
2020-11-23,28.09545463882319,4.2883696084568825,0,50,43,44,13,5,5,2,1
2020-11-24,26.682012465683915,1.5007565939255985,0,51,41,41,12,5,4,3,0
2020-11-25,24.699704400743197,1.4580869376200798,0,51,34,35,15,2,3,6,0
2020-11-26,26.83180234455805,1.7249174623048544,0,40,35,32,9,3,3,3,2
2020-11-27,19.440187687652948,2.767119049532051,0,44,42,43,11,4,0,5,0
2020-11-28,27.28511326628645,6.68720525967573,0,65,36,37,13,4,4,2,0
2020-11-29,21.359948532285273,0.15281923150416296,0,51,45,38,15,5,6,3,1
2020-11-30,23.967817635574402,0.10983043314773575,1,59,30,44,10,6,2,2,2
2020-12-01,22.308255825341206,5.546788890529667,0,57,55,41,14,9,5,0,0
2020-12-02,21.81474442445643,1.509515985456912,0,40,37,45,10,7,3,0,0
2020-12-03,26.583930895713795,1.9085201324053063,0,50,46,43,8,4,1,3,1
2020-12-04,23.186745074451483,1.3171962699403499,0,42,37,35,16,7,5,2,2
2020-12-05,24.676767131212202,0.19667591353311137,0,37,28,27,10,1,0,1,0
2020-12-06,23.753312842608352,2.9228064666979314,0,38,29,41,5,1,1,1,0
2020-12-07,24.666453508487898,2.75050821989016,0,56,30,37,7,3,3,2,2
2020-12-08,23.733096649754877,0.7470706304728714,0,66,31,40,13,4,1,7,1
2020-12-09,20.88245197953201,0.7312562233363529,0,62,41,31,16,1,5,3,2
2020-12-10,25.311894996758948,3.6383605851444494,0,51,42,40,8,3,2,1,3
2020-12-11,22.204752738907214,0.15021719266517405,0,43,34,36,7,4,2,2,3
2020-12-12,19.954023933810728,4.259031552219762,0,32,34,28,9,1,3,0,0
2020-12-13,22.0879335769964,0.5932080160224101,0,32,22,32,6,0,1,0,0
2020-12-14,25.824750444509004,1.7978092388789573,0,58,44,53,4,4,5,2,2
2020-12-15,24.404867943362113,5.497562493322449,0,61,40,40,7,3,0,3,1
2020-12-16,21.890475622698325,2.2671684907560365,0,55,38,47,10,2,3,1,0
2020-12-17,21.774816316043058,1.070338453796873,0,50,34,35,13,6,1,2,2
2020-12-18,21.717843769659805,2.3393631145731675,0,57,40,42,13,3,2,0,1
2020-12-19,26.404655553451274,0.8431268966383839,0,44,32,42,6,3,0,1,0
2020-12-20,22.907372353675964,0.6494070861006341,0,33,18,29,4,2,5,0,0
2020-12-21,22.898254656555988,11.417556627015186,0,57,33,27,16,2,8,2,0
2020-12-22,23.995767444854238,2.778920584228008,0,58,41,36,9,1,6,3,2
2020-12-23,22.312197803593868,2.069698008670631,0,63,46,44,21,5,8,6,2
2020-12-24,21.218373721119498,0.8779082445968491,0,53,58,47,10,7,4,6,1
2020-12-25,21.24804550764368,0.10082069313839293,1,39,34,39,13,4,4,1,1
2020-12-26,21.40430690764124,0.06309872882548137,0,38,40,31,11,1,0,1,0
2020-12-27,21.38233382948205,1.615685623834913,0,31,25,32,7,0,2,0,0
2020-12-28,22.823837806774844,2.871244196239446,0,44,44,37,12,0,5,0,1
2020-12-29,21.386828584521382,1.541695092575773,0,45,41,35,17,4,3,4,0
2020-12-30,22.665158114695803,3.6750004814824924,0,54,37,49,10,3,4,2,0
2020-12-31,20.957993613487908,0.06799593973695589,0,57,39,29,15,5,7,1,1
2021-01-01,21.27669715433725,0.9137865382088989,0,42,41,33,11,4,3,1,0
2021-01-02,17.045205723586694,0.541179015503813,0,48,33,29,3,2,1,0,1
2021-01-03,22.799097326158115,1.185782025261945,0,32,30,27,4,2,1,1,0
2021-01-04,21.586930650853823,0.15025844917328932,0,54,29,39,7,4,4,1,2
2021-01-05,22.82018395912537,6.163959516959197,0,50,42,51,15,3,2,1,1
2021-01-06,14.964582021681686,0.5052873683072787,0,47,35,35,9,2,10,4,3
2021-01-07,24.869510099181664,5.110000194379472,0,43,43,48,13,2,1,1,1
2021-01-08,20.35200728073534,1.109879517867179,0,41,33,36,11,5,4,1,1
2021-01-09,22.788754199570825,8.47054475714865,0,37,21,27,5,3,1,1,0
2021-01-10,18.436572345627223,1.615134480300274,0,36,31,26,4,2,0,1,0
2021-01-11,21.688737843820682,5.342458890004249,0,43,48,47,11,4,4,3,1
2021-01-12,18.305990703779724,0.010726691508605517,0,44,41,38,10,2,1,1,1
2021-01-13,19.1177565929669,2.7585485686875177,0,42,45,43,11,5,2,3,0
2021-01-14,24.148684877492933,4.667133267608412,0,47,48,37,11,3,4,2,0
2021-01-15,19.89745323218269,0.3009960407856958,0,40,43,38,8,3,4,3,4
2021-01-16,20.674760240035763,0.20213028959869234,0,48,31,24,12,1,1,0,0
2021-01-17,21.94399854492261,1.1052844448777062,0,43,21,29,6,1,1,2,0
2021-01-18,21.162098256145388,5.426494549035046,0,39,48,31,11,4,9,6,1
2021-01-19,20.441356310648846,1.5634609382692863,0,61,53,39,12,2,5,2,0
2021-01-20,20.843146102609044,1.4992507920430547,0,58,50,44,14,6,3,2,1
2021-01-21,24.895690530542,0.30426637536611634,0,64,45,55,16,3,4,3,1
2021-01-22,19.952193913258686,0.001579645842481071,0,60,32,40,8,3,2,2,2
2021-01-23,20.451144982422957,3.322937596976941,0,36,35,28,12,0,1,2,0
2021-01-24,22.134719774473524,0.18329781945159834,0,66,40,42,18,3,4,5,3
2021-01-25,22.23188025726205,2.00942339683879,0,59,43,50,24,8,3,7,2
2021-01-26,22.385263455270426,4.921203745147795,1,59,37,30,13,5,3,2,1
2021-01-27,21.281997637184798,0.4680346975879571,0,49,42,43,12,3,3,1,1
2021-01-28,17.714823587991653,2.188879031037551,0,40,40,39,16,3,3,4,1
2021-01-29,23.26695566724029,0.1639360359887266,0,52,37,30,12,1,5,1,0
2021-01-30,17.709624194163716,1.8514458703371297,0,51,31,38,5,1,2,2,0
2021-01-31,20.612770818081234,0.3580899914631611,0,45,27,29,6,1,1,0,0
2021-02-01,18.507094088405644,2.663260568332381,0,38,40,47,13,3,4,5,1
2021-02-02,19.89847357573246,0.7168709706908254,0,52,44,41,10,3,6,4,2
2021-02-03,20.698334859135173,1.2449711705387108,0,59,40,44,17,4,0,1,1
2021-02-04,20.700535361961027,1.8297361987297638,0,53,51,40,16,10,2,2,2
2021-02-05,20.921619414291246,0.3757299720908867,0,54,49,40,11,2,1,2,1
2021-02-06,23.328097587243764,2.706785749328483,0,42,38,32,9,2,1,1,1
2021-02-07,21.033574179088095,0.7209079814903441,0,44,22,23,10,2,1,0,0
2021-02-08,19.66694856189778,2.1716203327900625,0,73,44,46,15,8,7,3,1
2021-02-09,22.11510963386062,0.34462297196387,0,68,32,34,7,4,1,1,1
2021-02-10,22.600457562792712,2.3302585502769007,0,55,44,42,15,4,5,5,3
2021-02-11,17.803779818001814,123.20100369999116,0,69,63,71,25,8,1,4,3
2021-02-12,21.494160921184644,1.1080108479465136,0,56,46,44,13,5,2,2,0
2021-02-13,21.74494610807325,0.567927517881496,0,40,26,28,8,3,3,1,0
2021-02-14,19.793575154557008,2.759632772584303,0,50,34,25,2,1,1,1,0
2021-02-15,23.189065360704184,0.6077177741754168,0,56,41,33,13,3,7,4,2
2021-02-16,20.18932366298341,4.2693556222748335,0,55,37,41,13,2,4,2,1
2021-02-17,20.795189032671658,4.447921453504767,0,48,40,35,12,4,3,5,3
2021-02-18,20.255295772013305,0.43741012006899027,0,43,30,34,13,7,2,1,1
2021-02-19,20.692785806933685,1.9030377658827897,0,48,43,30,10,3,3,3,2
2021-02-20,18.53203299041763,0.18361146689561839,0,49,34,30,6,2,1,3,0
2021-02-21,17.910185357645066,0.9936386747118611,0,40,33,42,10,1,2,2,0
2021-02-22,24.047730244596607,2.498789401475982,0,62,45,33,11,2,0,1,1
2021-02-23,19.235939175336988,2.1542295314500333,0,51,36,35,11,5,2,1,1
2021-02-24,19.020906604564953,1.9600627130002293,0,49,34,36,10,4,2,3,1
2021-02-25,16.773406308197085,0.6640785716197561,0,44,37,44,13,4,1,3,2
2021-02-26,19.88140140518736,0.949710597356644,0,57,47,45,13,7,3,2,1
2021-02-27,18.594903361742574,0.21727875874509914,0,35,36,22,5,1,1,1,0
2021-02-28,24.60946677297677,2.5389636489074023,0,36,38,25,8,2,0,2,0
2021-03-01,23.43199459592724,1.401910354737368,0,53,44,41,9,6,8,6,1
2021-03-02,20.125528394369276,2.467253897664981,0,40,28,46,20,1,3,2,1
2021-03-03,26.098687554343833,0.5725488600824336,0,49,34,27,10,1,5,3,3
2021-03-04,23.651824710325112,0.7844213607337078,0,46,42,42,12,2,4,1,0
2021-03-05,21.135571699958614,0.8135779798866024,0,39,34,40,11,5,6,3,1
2021-03-06,16.885797980179245,0.05215908785208389,0,28,23,28,8,0,2,1,0
2021-03-07,26.56827426343472,0.8342087835558014,0,34,25,42,3,3,1,0,0
2021-03-08,19.311398498905035,3.252197610185984,0,61,42,28,13,3,6,2,2
2021-03-09,18.906243995378464,4.55185703024432,0,57,53,60,18,3,3,6,1
2021-03-10,24.350992595179903,1.4605284090849693,0,69,49,57,10,9,5,5,0
2021-03-11,27.29644672789292,1.2157808999284703,1,58,34,47,13,3,3,1,0
2021-03-12,25.29882476005548,0.06261938282828633,0,48,41,34,12,2,2,3,1
2021-03-13,23.773648010464864,4.227309802579727,0,26,29,31,6,1,1,0,0
2021-03-14,23.95306830037145,0.02619117510281669,0,49,34,31,11,1,2,2,0
2021-03-15,24.59026489474287,5.791776780707735,0,65,49,42,13,4,3,1,1
2021-03-16,24.523273909057057,1.3436179312079355,0,65,45,34,17,7,6,4,0
2021-03-17,23.69185517570208,0.8369015975483456,0,41,41,48,8,2,4,1,1
2021-03-18,23.463966019574297,5.159800439283318,0,49,42,43,4,4,3,3,2
2021-03-19,23.258467561778176,0.04938676105703104,0,52,42,38,16,3,6,0,4
2021-03-20,22.005775211916834,1.7417978849514024,0,55,29,32,16,1,2,1,0
2021-03-21,23.084326837364678,1.5922766751737425,0,48,23,24,7,3,0,2,0
2021-03-22,20.393618887200553,0.4951809162895943,0,52,48,36,13,1,2,3,3
2021-03-23,23.718552045259237,1.120337891523752,0,50,45,43,11,5,5,4,1
2021-03-24,22.07555091609053,2.1126234497767453,0,59,39,24,15,4,3,2,0
2021-03-25,21.98481863103045,2.597528347938528,0,37,32,42,12,6,2,0,1
2021-03-26,24.69277073939578,0.0014342315452861736,0,58,43,43,12,4,1,1,0
2021-03-27,27.259651441013002,5.524593496449628,0,42,30,32,8,2,1,2,0
2021-03-28,26.456581496621627,0.359510598645199,0,48,24,36,7,2,0,1,1
2021-03-29,21.624842719098144,0.5320510463840279,0,48,43,37,10,4,4,6,0
2021-03-30,22.93403428833828,0.6116199780055868,0,44,40,40,8,7,5,2,2
2021-03-31,26.943786874376663,0.0771077551033726,0,62,53,39,8,7,6,5,3
2021-04-01,23.247686811765494,0.2626154446893315,0,64,64,60,9,7,7,5,1
2021-04-02,24.91523099097744,8.588020224501532,1,53,34,44,7,5,4,4,1
2021-04-03,26.617810780644994,0.757305791433715,0,36,23,21,7,1,2,2,0
2021-04-04,23.735555164768417,0.24501581386571394,0,35,32,26,4,2,0,2,0
2021-04-05,26.03881498616875,0.22631782446968982,0,52,42,42,15,4,1,2,1
2021-04-06,23.31706911810386,2.54207769289697,0,55,42,41,14,5,3,4,3
2021-04-07,24.9406306496615,3.8561024430178517,0,57,43,36,15,5,2,3,0
2021-04-08,26.942318439378344,0.5939900729421788,0,51,45,35,11,7,6,0,0
2021-04-09,23.277251311172947,0.04226242411225112,0,51,40,33,6,3,3,4,1
2021-04-10,27.505720479979665,0.5048615783621853,0,45,27,29,14,1,0,0,0
2021-04-11,26.748027785222995,0.11635108945407227,0,40,35,31,10,0,1,1,0
2021-04-12,28.055767662271403,0.21827959995175122,0,48,38,47,11,7,4,3,1
2021-04-13,27.563003939323234,1.1295364976539124,0,43,31,47,10,2,7,2,0
2021-04-14,30.00869928460663,0.5225175157705177,0,51,48,43,14,2,1,4,2
2021-04-15,27.696916054133943,1.4511171145771375,0,51,43,50,10,7,3,3,1
2021-04-16,26.754461257689997,0.5847025879932635,0,58,41,42,9,9,1,3,3
2021-04-17,28.025379876022914,5.644812144627177,0,41,34,28,8,0,3,1,0
2021-04-18,29.035551059386584,4.727729176819913,0,46,26,23,9,1,0,1,0
2021-04-19,28.215453042218964,1.6731397135530999,0,51,49,46,13,4,5,3,3
2021-04-20,28.36825194059299,0.875224650054023,0,43,35,48,13,6,3,1,1
2021-04-21,27.05292841774368,0.9597746473745826,0,40,48,43,8,3,1,1,1
2021-04-22,27.301410443765455,1.0615542869834858,0,58,54,48,9,4,0,4,0
2021-04-23,25.992709007407086,2.600815595314675,0,64,39,56,22,5,6,5,5
2021-04-24,32.46813651189953,1.2016428832493211,0,49,43,48,11,5,4,5,2
2021-04-25,26.652625541842966,3.88604788739455,1,43,35,35,8,2,2,1,0
2021-04-26,27.926165336384987,5.768195256444331,0,52,40,42,19,2,2,0,3
2021-04-27,28.046988796629066,0.8187840769696687,0,46,33,43,8,7,3,0,3
2021-04-28,31.445632637661426,1.6451203315316199,0,58,33,51,6,3,4,3,1
2021-04-29,29.237967081857597,0.19976561774367546,0,62,28,35,12,1,5,5,1
2021-04-30,32.49548414534747,0.4474600659378159,0,49,54,32,21,2,3,3,1
2021-05-01,28.82515231307061,1.0670484876227344,0,39,25,38,10,1,2,0,0
2021-05-02,30.90220444067506,0.461854320064089,0,36,30,30,7,2,0,0,1
2021-05-03,28.845502565713023,4.1840080937289486,0,55,44,39,21,3,1,6,0
2021-05-04,34.97832252356997,0.34463058821973913,0,61,38,34,18,7,2,7,2
2021-05-05,28.48445114931544,1.216365473246181,0,44,30,30,11,2,3,6,1
2021-05-06,31.650658394928403,1.8612826236006477,0,54,46,46,14,5,3,6,1
2021-05-07,32.46963421085773,2.3544274739556363,0,47,45,41,16,3,1,0,3
2021-05-08,32.20038591603564,0.9659973841452056,0,43,33,43,9,3,2,1,0
2021-05-09,31.172512888887393,4.066628983378421,0,40,24,31,7,1,0,2,0
2021-05-10,31.453290042347923,1.6801374788211565,0,57,43,39,14,4,4,0,1
2021-05-11,31.969890042390663,1.1578798356572526,0,58,52,44,12,1,4,4,1
2021-05-12,31.757040995429218,0.13921605142254712,0,75,46,51,16,2,10,5,2
2021-05-13,34.146973363631474,1.2498165353186503,0,72,51,50,20,3,8,3,2
2021-05-14,36.8077736632422,3.4377896227138995,1,45,38,37,14,3,2,2,0
2021-05-15,31.438549381146203,1.906640988578486,0,37,39,23,10,2,1,0,0
2021-05-16,29.979975616182898,3.569517507789542,0,39,35,31,8,1,1,0,0
2021-05-17,32.708260232103584,1.3624833487723294,0,55,50,36,11,2,1,4,1
2021-05-18,38.208630921871524,0.25217367040023003,0,60,40,48,8,6,2,7,1
2021-05-19,31.605347480984182,0.02746744631731648,0,48,46,34,12,3,5,3,1
2021-05-20,36.65346260682927,0.7225698119185715,0,42,48,34,11,3,7,3,2
2021-05-21,36.8921628499166,2.3945934215463742,0,43,46,46,8,4,3,0,0
2021-05-22,32.59006894549074,3.1237723051768898,0,42,26,36,8,2,2,3,0
2021-05-23,34.994600220806625,0.7012517945074951,0,40,29,34,9,2,1,0,0
2021-05-24,37.27167313831681,1.3689851632861223,0,52,52,55,19,10,5,4,2
2021-05-25,33.41368054414819,1.0933163684312812,0,55,43,34,11,5,5,6,2
2021-05-26,33.92059520529959,1.0570384201018748,1,44,39,32,4,5,4,1,2
2021-05-27,33.31893158950682,0.5262357510423544,0,50,43,36,9,4,9,1,2
2021-05-28,32.605989247642775,0.29322424431623095,0,52,45,40,13,5,1,1,1
2021-05-29,33.48878331102587,0.4380255848941653,0,44,31,34,9,3,2,0,0
2021-05-30,32.48987496807526,0.11384429161749168,0,46,27,28,4,1,0,3,1
2021-05-31,35.15487637503949,0.44161940826985796,0,48,35,46,14,6,4,0,0
2021-06-01,33.69420961153822,8.52931943824694,0,69,39,33,15,10,3,5,2
2021-06-02,35.84762353896449,28.304750457546017,0,60,36,38,20,3,1,6,5
2021-06-03,32.41256183926894,6.770798547469889,0,59,31,44,14,5,4,3,0
2021-06-04,36.32877802734009,23.693464104041027,0,44,46,34,14,3,4,4,0
2021-06-05,37.475060657755854,42.451315765275815,0,31,28,28,3,1,1,1,0
2021-06-06,31.95979558446472,14.641023990488412,0,34,36,32,6,0,0,1,0
2021-06-07,36.832881840846404,20.300281713658926,0,52,28,34,12,2,0,5,2
2021-06-08,38.675805469355254,24.52882321630102,0,64,56,43,6,2,4,3,2
2021-06-09,33.93504097151936,27.968789911774465,0,53,41,33,8,4,0,1,1
2021-06-10,39.83144038402522,7.539224798768116,0,46,39,42,17,5,5,2,0
2021-06-11,37.45438420115487,0.7893620488902549,0,50,45,35,12,4,3,4,5
2021-06-12,35.33441247681263,7.7093646322028455,0,41,24,26,6,2,0,2,0
2021-06-13,36.758989516921254,16.801656234767925,0,40,28,30,11,2,1,0,0
2021-06-14,38.111237095559915,8.97711403235664,0,65,45,47,11,1,6,0,3
2021-06-15,37.26857700564257,20.732333119569983,0,44,42,37,14,3,3,2,1
2021-06-16,38.31395236785186,6.623748438789642,0,54,45,36,13,4,5,1,1
2021-06-17,35.51282304348112,15.107357815455536,0,49,44,42,17,1,5,3,0
2021-06-18,37.80844252503771,3.0946616518994325,0,53,36,51,14,5,2,3,2
2021-06-19,34.75562909097567,20.75662924863472,0,51,39,26,3,1,1,0,0
2021-06-20,37.47169614614198,11.834829492797507,0,59,33,26,6,2,0,0,1
2021-06-21,35.99514322777817,3.4235547981518657,0,43,42,43,7,5,2,2,1
2021-06-22,36.43839668238824,5.177785979950821,0,52,40,49,15,2,6,1,1
2021-06-23,40.48579723216764,20.71116935651097,0,61,33,43,13,3,3,0,2
2021-06-24,40.29801083126215,9.88412096169422,0,62,33,38,12,1,5,1,2
2021-06-25,39.43304177483849,3.650795429670624,0,59,37,42,13,1,3,3,2
2021-06-26,36.127080734312926,51.292493407881125,0,49,50,49,12,5,3,5,1
2021-06-27,37.77336715695518,18.835572914696122,0,39,21,28,6,2,3,1,0
2021-06-28,40.92436631523365,47.24543595255778,0,46,38,43,13,3,1,3,1
2021-06-29,38.87107341003784,8.355793564645854,0,52,37,43,14,4,1,3,3
2021-06-30,43.31322262725936,9.668222396765017,0,50,41,39,11,3,7,4,2
2021-07-01,39.54555273023117,34.235152575683635,0,52,46,46,7,4,4,0,4
2021-07-02,39.224773332413704,11.16816531815406,0,57,37,51,15,4,4,3,1
2021-07-03,38.301580536190485,18.42802561639951,0,41,33,31,6,1,1,2,0
2021-07-04,39.263390506087,4.358751710495274,0,51,28,34,9,4,1,2,0
2021-07-05,38.76519845526527,8.878541521633704,0,45,39,48,13,7,7,1,0
2021-07-06,40.557497235230514,1.9764206714078498,0,51,40,36,9,1,2,4,2
2021-07-07,41.12311751075551,3.4597001147897,0,60,39,37,13,1,2,3,1
2021-07-08,37.70343791477607,0.014157908458543755,0,46,28,38,16,6,6,0,1
2021-07-09,36.6759063811137,0.600850743316386,0,51,25,35,13,3,0,3,2
2021-07-10,35.72614983321236,56.77016959381851,0,70,50,45,5,4,7,4,4
2021-07-11,40.47194652809651,4.163079277716436,0,39,23,31,4,1,2,0,0
2021-07-12,37.30383195060379,16.328921408694942,0,57,41,31,12,5,3,3,0
2021-07-13,35.256567080014094,27.404555295194545,0,51,43,46,13,1,5,3,2
2021-07-14,40.38845504778493,11.999646922769948,0,54,41,33,10,8,3,3,1
2021-07-15,44.643398411414125,2.493378016628503,0,45,41,43,9,5,3,5,1
2021-07-16,39.688497395435284,19.535720741694917,0,47,40,36,14,1,2,5,3
2021-07-17,41.41798610062749,13.753791820918666,0,38,32,30,6,4,0,2,0
2021-07-18,39.9421421321517,19.709638386947017,0,52,30,26,4,2,0,1,0
2021-07-19,39.6152853963338,22.028624050003984,0,49,50,44,15,6,7,6,2
2021-07-20,41.68289113349646,55.58145563217718,0,78,73,73,18,15,6,7,5
2021-07-21,39.29294533556256,12.784369403673503,1,46,57,51,15,3,5,4,1
2021-07-22,40.43410957901734,6.270076123532669,0,52,41,35,14,5,1,0,2
2021-07-23,40.565617706571345,15.681671084408634,0,54,52,42,14,10,2,1,1
2021-07-24,38.605998161653424,1.0634316018932268,0,39,23,27,9,1,1,2,0
2021-07-25,41.94327466054484,34.153368140557966,0,36,33,26,7,1,0,1,0
2021-07-26,39.623330217690736,1.906953338556865,0,47,49,43,9,3,6,2,1
2021-07-27,38.472863892569954,5.958946404136544,0,49,55,39,11,9,4,5,1
2021-07-28,41.06551979953764,25.371550154974756,0,52,44,36,12,4,5,7,0
2021-07-29,38.200749056216836,13.643912249101884,0,54,29,36,13,6,3,4,2
2021-07-30,40.05626971210016,7.5041103303751235,0,51,31,41,9,7,6,1,1
2021-07-31,39.980928593258966,9.620726256878168,0,46,31,28,8,3,1,1,0
2021-08-01,42.16725393853673,28.9185745785967,0,44,37,37,10,0,1,2,0
2021-08-02,40.93819362161024,6.23283134293558,0,50,44,42,11,3,4,1,1
2021-08-03,39.92911769116363,30.56294580890733,0,44,37,45,11,3,3,1,1
2021-08-04,41.60212161594227,1.383940532389924,0,45,38,41,14,5,4,5,1
2021-08-05,42.7314682090416,22.4952007011907,0,46,42,39,4,3,2,2,2
2021-08-06,41.048189105377865,28.213546194380196,0,54,47,39,19,9,3,3,0
2021-08-07,39.93184587962131,3.0100507339532796,0,47,33,37,6,1,0,1,0
2021-08-08,37.26310343762309,8.440905818417757,0,45,34,35,7,1,1,1,0
2021-08-09,37.72925417348756,2.7138339878205944,0,51,33,51,12,6,5,1,1
2021-08-10,39.21881611109048,18.393487294358117,0,52,40,50,14,3,1,2,0
2021-08-11,38.57711251213633,11.496990622610936,0,53,45,39,12,6,3,3,2
2021-08-12,39.386162900352794,15.13116299125685,0,47,40,43,11,4,3,0,0
2021-08-13,39.83448181608483,3.2814281039305917,0,53,57,55,14,5,5,4,4
2021-08-14,40.7387633389541,3.569020965505419,0,57,40,36,13,6,3,6,0
2021-08-15,39.49370792952331,0.635743893199896,1,43,34,25,13,5,3,2,0
2021-08-16,40.56018145752537,5.8306140815448035,0,42,31,39,9,3,2,6,2
2021-08-17,39.6657587959247,12.306006078552201,0,44,46,41,9,5,5,2,2
2021-08-18,35.532682667413965,29.272049613909605,0,61,55,56,14,7,5,7,5
2021-08-19,37.54894064626669,16.490924058504834,0,71,64,49,16,6,9,5,3
2021-08-20,39.080638351511084,8.574468769750524,1,56,43,38,10,5,3,2,3
2021-08-21,36.887849824697575,45.902498607965214,0,46,31,28,5,1,2,1,0
2021-08-22,40.44276468192334,19.054103857489626,0,41,32,26,8,0,2,0,0
2021-08-23,42.23733792528134,39.92434300668413,0,50,42,28,19,7,5,1,2
2021-08-24,41.54357000433679,11.24855604303983,0,50,51,40,15,6,4,3,0
2021-08-25,38.60667228138643,4.494382173219515,0,56,29,41,12,7,2,2,3
2021-08-26,41.939845181048995,0.8140978379779641,0,40,35,46,10,4,3,2,1
2021-08-27,39.17790814069915,19.424053462533514,0,39,40,41,14,1,1,2,1
2021-08-28,38.12595009749928,1.9397272252632793,0,52,51,53,15,3,2,2,2
2021-08-29,37.49025786001134,5.409709383563654,0,42,35,33,20,8,3,1,1
2021-08-30,38.02648190752286,11.404405545962907,1,39,43,43,12,1,4,3,1
2021-08-31,37.76686806041581,12.466034534262837,0,56,34,45,15,1,1,3,3
2021-09-01,38.793323018281605,13.766246823708745,0,51,55,40,7,13,4,3,1
2021-09-02,38.6804027562861,2.7274211249365434,0,31,34,41,12,7,6,2,3
2021-09-03,38.269634027545926,7.1641852500114345,0,46,42,31,11,3,1,0,3
2021-09-04,39.039256853951855,14.403413082605544,0,44,27,34,9,0,2,1,0
2021-09-05,40.44609201278213,52.508073097926946,0,57,59,47,9,8,8,6,0
2021-09-06,39.86093690870881,19.508970299647945,0,58,39,42,13,6,4,4,1
2021-09-07,34.88670261388734,38.382255612453385,0,57,44,31,13,5,2,3,3
2021-09-08,32.6409981438665,21.545640057125272,0,64,39,42,17,4,8,6,1
2021-09-09,39.50752595038398,13.436919620761032,0,52,35,40,14,3,3,1,2
