donation_dates,blood_groups
2022-09-04,AB_negative
2022-09-04,O_positive
2022-09-04,O_positive
2022-09-04,A_positive
2022-09-04,O_positive
2022-09-04,A_positive
2022-09-04,A_positive
2022-09-04,A_negative
2022-09-04,A_positive
2022-09-04,O_positive
2022-09-04,O_negative
2022-09-04,AB_positive
2022-09-04,A_positive
2022-09-04,O_positive
2022-09-04,A_positive
2022-09-04,O_negative
2022-09-04,O_negative
2022-09-04,O_negative
2022-09-04,O_positive
2022-09-04,O_positive
2022-09-04,O_positive
2022-09-04,O_positive
2022-09-04,A_positive
2022-09-04,A_negative
2022-09-04,O_positive
2022-09-04,B_positive
2022-09-04,O_positive
2022-09-04,O_positive
2022-09-04,A_positive
2022-09-04,O_positive
2022-09-04,A_positive
2022-09-04,O_negative
2022-09-04,O_positive
2022-09-04,A_negative
2022-09-04,B_positive
2022-09-04,A_negative
2022-09-04,A_positive
2022-09-04,A_positive
2022-09-04,AB_negative
2022-09-04,O_negative
2022-09-04,A_positive
2022-09-04,B_positive
2022-09-04,O_positive
2022-09-04,A_negative
2022-09-04,B_positive
2022-09-04,A_negative
2022-09-04,A_positive
2022-09-04,O_negative
2022-09-04,AB_positive
2022-09-04,B_positive
2022-09-04,O_positive
2022-09-04,B_positive
2022-09-04,A_positive
2022-09-04,A_positive
2022-09-04,A_negative
2022-09-04,A_positive
2022-09-04,O_positive
2022-09-04,B_positive
2022-09-04,O_positive
2022-09-04,A_positive
2022-09-05,O_positive
2022-09-05,O_negative
2022-09-05,A_negative
2022-09-05,O_positive
2022-09-05,A_positive
2022-09-05,O_positive
2022-09-05,AB_positive
2022-09-05,O_positive
2022-09-05,O_positive
2022-09-05,O_positive
2022-09-05,O_positive
2022-09-05,O_positive
2022-09-05,O_positive
2022-09-05,O_positive
2022-09-05,O_positive
2022-09-05,O_positive
2022-09-05,A_negative
2022-09-05,O_positive
2022-09-05,B_positive
2022-09-05,A_positive
2022-09-05,O_positive
2022-09-05,B_positive
2022-09-06,A_positive
2022-09-06,O_positive
2022-09-06,A_positive
2022-09-06,O_positive
2022-09-06,A_positive
2022-09-06,O_positive
2022-09-06,O_positive
2022-09-06,A_positive
2022-09-06,A_positive
2022-09-06,O_negative
2022-09-06,O_positive
2022-09-06,O_positive
2022-09-06,O_positive
2022-09-06,O_positive
2022-09-06,O_negative
2022-09-06,O_positive
2022-09-06,O_positive
2022-09-06,A_negative
2022-09-06,A_positive
2022-09-06,A_positive
2022-09-06,B_positive
2022-09-06,A_positive
2022-09-06,O_positive
2022-09-06,O_positive
2022-09-06,O_negative
2022-09-06,A_positive
2022-09-06,A_negative
2022-09-06,O_positive
2022-09-06,B_positive
2022-09-06,A_positive
2022-09-06,AB_positive
2022-09-06,O_positive
2022-09-07,O_positive
2022-09-07,A_positive
2022-09-07,A_positive
2022-09-07,A_positive
2022-09-07,A_positive
2022-09-07,A_negative
2022-09-07,O_positive
2022-09-07,O_positive
2022-09-07,O_positive
2022-09-07,O_positive
2022-09-07,A_positive
2022-09-07,A_negative
2022-09-07,O_positive
2022-09-07,O_positive
2022-09-07,O_negative
2022-09-07,O_positive
2022-09-07,A_negative
2022-09-07,O_positive
2022-09-07,A_positive
2022-09-07,O_positive
2022-09-07,A_positive
2022-09-07,A_positive
2022-09-07,A_positive
2022-09-07,O_negative
2022-09-07,O_positive
2022-09-07,O_negative
2022-09-07,A_positive
2022-09-07,AB_positive
2022-09-07,A_negative
2022-09-07,O_positive
2022-09-07,AB_positive
2022-09-07,A_positive
2022-09-07,O_positive
2022-09-07,A_positive
2022-09-08,O_positive
2022-09-08,A_positive
2022-09-08,B_positive
2022-09-08,A_positive
2022-09-08,O_positive
2022-09-08,O_positive
2022-09-08,B_negative
2022-09-08,A_positive
2022-09-08,O_negative
2022-09-08,A_positive
2022-09-08,O_positive
2022-09-08,A_negative
2022-09-08,O_positive
2022-09-08,O_positive
2022-09-08,O_positive
2022-09-08,A_positive
2022-09-08,O_positive
2022-09-08,B_positive
2022-09-09,O_positive
2022-09-09,O_positive
2022-09-09,AB_negative
2022-09-09,O_positive
2022-09-09,O_positive
2022-09-09,O_positive
2022-09-09,A_positive
2022-09-09,O_positive
2022-09-09,B_positive
2022-09-09,O_positive
2022-09-09,O_positive
2022-09-09,B_negative
2022-09-09,A_positive
2022-09-09,O_positive
2022-09-09,A_positive
2022-09-09,O_positive
2022-09-09,O_positive
2022-09-09,A_positive
2022-09-09,O_positive
2022-09-09,A_positive
2022-09-09,A_positive
2022-09-09,A_positive
2022-09-09,O_positive
2022-09-09,O_positive
2022-09-09,O_negative
2022-09-09,A_positive
2022-09-09,A_positive
2022-09-09,A_positive
2022-09-09,AB_positive
2022-09-10,O_positive
2022-09-10,O_positive
2022-09-10,O_positive
2022-09-10,O_positive
2022-09-10,O_positive
2022-09-10,O_positive
2022-09-10,O_positive
2022-09-10,A_positive
2022-09-10,O_positive
2022-09-10,O_positive
2022-09-10,A_positive
2022-09-10,A_positive
2022-09-10,A_positive
2022-09-10,A_positive
2022-09-10,O_positive
2022-09-10,O_positive
2022-09-10,AB_negative
2022-09-10,A_positive
2022-09-10,A_positive
2022-09-10,O_negative
2022-09-10,O_positive
2022-09-10,O_positive
2022-09-10,O_positive
2022-09-10,A_positive
2022-09-10,B_positive
2022-09-10,A_positive
2022-09-10,O_positive
2022-09-10,A_negative
2022-09-10,A_positive
2022-09-10,A_positive
2022-09-10,B_negative
2022-09-10,A_positive
2022-09-10,A_positive
2022-09-10,A_positive
2022-09-10,AB_positive
2022-09-10,B_positive
2022-09-10,O_positive
2022-09-10,A_positive
2022-09-10,AB_positive
2022-09-10,O_positive
2022-09-10,A_positive
2022-09-10,B_positive
2022-09-10,A_negative
2022-09-10,O_positive
2022-09-10,O_positive
2022-09-10,A_positive
2022-09-10,A_positive
2022-09-10,A_positive
2022-09-10,O_positive
2022-09-10,O_positive
2022-09-10,O_positive
2022-09-10,AB_positive
2022-09-10,A_positive
2022-09-10,O_positive
2022-09-10,O_positive
2022-09-10,A_positive
2022-09-10,A_positive
2022-09-10,B_positive
2022-09-10,A_positive
2022-09-10,A_positive
2022-09-10,O_negative
2022-09-10,A_positive
2022-09-10,B_negative
2022-09-10,B_positive
2022-09-10,A_positive
2022-09-10,A_positive
2022-09-10,A_positive
2022-09-10,O_negative
2022-09-10,A_positive
2022-09-10,O_positive
2022-09-10,A_positive
2022-09-10,A_positive
2022-09-10,A_negative
2022-09-11,B_positive
2022-09-11,A_positive
2022-09-11,A_positive
2022-09-11,B_positive
2022-09-11,AB_positive
2022-09-11,O_positive
2022-09-11,A_positive
2022-09-11,O_positive
2022-09-11,A_positive
2022-09-11,A_negative
2022-09-11,O_positive
2022-09-11,O_positive
2022-09-11,AB_positive
2022-09-11,O_positive
2022-09-11,O_positive
2022-09-11,O_positive
2022-09-11,O_negative
2022-09-11,O_positive
2022-09-11,A_positive
2022-09-11,B_positive
2022-09-11,O_positive
2022-09-11,A_positive
2022-09-11,B_positive
2022-09-11,AB_positive
2022-09-11,O_positive
2022-09-11,O_positive
2022-09-11,O_positive
2022-09-11,A_positive
2022-09-11,A_positive
2022-09-11,A_positive
2022-09-11,O_positive
2022-09-11,A_positive
2022-09-11,O_positive
2022-09-11,O_positive
2022-09-11,O_positive
2022-09-11,A_positive
2022-09-11,A_positive
2022-09-11,O_positive
2022-09-11,A_positive
2022-09-11,A_positive
2022-09-11,A_positive
2022-09-11,O_positive
2022-09-11,O_positive
2022-09-11,O_negative
2022-09-11,O_positive
2022-09-11,A_positive
2022-09-11,A_positive
2022-09-11,AB_positive
2022-09-11,O_positive
2022-09-11,A_positive
2022-09-11,O_positive
2022-09-11,A_positive
2022-09-11,A_positive
2022-09-11,O_positive
2022-09-11,A_positive
2022-09-11,A_positive
2022-09-11,A_positive
2022-09-11,AB_positive
2022-09-11,B_positive
2022-09-12,A_positive
2022-09-12,O_positive
2022-09-12,O_positive
2022-09-12,B_positive
2022-09-12,A_positive
2022-09-12,O_negative
2022-09-12,O_positive
2022-09-12,O_positive
2022-09-12,O_positive
2022-09-12,B_positive
2022-09-12,B_positive
2022-09-12,AB_positive
2022-09-12,A_positive
2022-09-12,O_positive
2022-09-12,O_positive
2022-09-12,B_negative
2022-09-12,O_negative
2022-09-12,A_positive
2022-09-12,A_negative
2022-09-12,B_positive
2022-09-13,A_positive
2022-09-13,O_positive
2022-09-13,A_positive
2022-09-13,A_negative
2022-09-13,AB_positive
2022-09-13,A_positive
2022-09-13,B_negative
2022-09-13,O_positive
2022-09-13,AB_positive
2022-09-13,AB_positive
2022-09-13,O_negative
2022-09-13,O_positive
2022-09-13,O_positive
2022-09-13,A_positive
2022-09-13,A_negative
2022-09-13,A_positive
2022-09-13,O_positive
2022-09-13,B_positive
2022-09-13,A_positive
2022-09-13,AB_positive
2022-09-13,A_positive
2022-09-13,A_positive
2022-09-13,B_positive
2022-09-13,A_positive
2022-09-13,O_positive
2022-09-13,A_positive
2022-09-13,O_positive
2022-09-13,O_positive
2022-09-13,A_negative
2022-09-13,A_positive
2022-09-13,A_positive
2022-09-13,A_positive
2022-09-13,A_negative
2022-09-13,O_positive
2022-09-13,B_positive
2022-09-13,A_positive
2022-09-13,A_negative
2022-09-13,O_positive
2022-09-14,O_positive
2022-09-14,A_positive
2022-09-14,O_positive
2022-09-14,A_positive
2022-09-14,O_positive
2022-09-14,O_positive
2022-09-14,O_positive
2022-09-14,O_negative
2022-09-14,A_positive
2022-09-14,O_positive
2022-09-14,O_positive
2022-09-14,O_positive
2022-09-14,O_positive
2022-09-14,A_positive
2022-09-14,O_positive
2022-09-14,A_positive
2022-09-14,O_positive
2022-09-14,O_positive
2022-09-14,O_positive
2022-09-14,A_positive
2022-09-14,O_positive
2022-09-14,O_positive
2022-09-14,O_positive
2022-09-14,O_positive
2022-09-14,A_positive
2022-09-14,O_positive
2022-09-14,A_negative
2022-09-14,B_negative
2022-09-14,A_negative
2022-09-14,A_positive
2022-09-15,A_positive
2022-09-15,O_positive
2022-09-15,A_negative
2022-09-15,O_negative
2022-09-15,A_positive
2022-09-15,A_positive
2022-09-15,O_positive
2022-09-15,B_positive
2022-09-15,A_negative
2022-09-15,O_positive
2022-09-15,A_positive
2022-09-15,O_positive
2022-09-15,A_positive
2022-09-15,A_positive
2022-09-15,A_positive
2022-09-16,A_positive
2022-09-16,O_positive
2022-09-16,B_positive
2022-09-16,A_positive
2022-09-16,O_negative
2022-09-16,O_positive
2022-09-16,O_positive
2022-09-16,A_negative
2022-09-16,O_positive
2022-09-16,A_positive
2022-09-16,A_positive
2022-09-16,O_negative
2022-09-16,A_positive
2022-09-16,B_positive
2022-09-16,O_negative
2022-09-16,A_positive
2022-09-16,A_positive
2022-09-16,B_negative
2022-09-16,A_negative
2022-09-16,B_positive
2022-09-16,A_positive
2022-09-16,O_positive
2022-09-16,A_positive
2022-09-16,A_positive
2022-09-16,A_positive
2022-09-16,A_positive
2022-09-16,O_positive
2022-09-17,A_negative
2022-09-17,A_positive
2022-09-17,A_positive
2022-09-17,O_positive
2022-09-17,O_positive
2022-09-17,A_positive
2022-09-17,A_positive
2022-09-17,O_positive
2022-09-17,A_positive
2022-09-17,O_positive
2022-09-17,O_positive
2022-09-17,B_positive
2022-09-17,A_positive
2022-09-17,O_positive
2022-09-17,A_negative
2022-09-17,O_positive
2022-09-17,A_positive
2022-09-17,O_negative
2022-09-17,A_positive
2022-09-17,A_positive
2022-09-17,O_negative
2022-09-17,O_positive
2022-09-17,B_positive
2022-09-17,O_positive
2022-09-17,O_positive
2022-09-17,A_positive
2022-09-17,O_positive
2022-09-17,O_positive
2022-09-17,B_positive
2022-09-17,O_negative
2022-09-17,O_positive
2022-09-17,O_positive
2022-09-17,O_positive
2022-09-17,A_positive
2022-09-17,O_positive
2022-09-17,A_positive
2022-09-17,A_positive
2022-09-17,O_positive
2022-09-17,A_positive
2022-09-17,A_positive
2022-09-17,A_positive
2022-09-17,A_positive
2022-09-17,O_positive
2022-09-17,A_positive
2022-09-17,A_positive
2022-09-17,O_positive
2022-09-17,O_positive
2022-09-17,B_negative
2022-09-17,A_positive
2022-09-17,O_positive
2022-09-17,O_negative
2022-09-17,B_negative
2022-09-17,O_positive
2022-09-17,A_positive
2022-09-17,A_positive
2022-09-17,AB_positive
2022-09-17,A_positive
2022-09-17,AB_positive
2022-09-17,A_positive
2022-09-17,O_positive
2022-09-17,AB_positive
2022-09-17,O_positive
2022-09-17,A_positive
2022-09-17,A_negative
2022-09-18,O_positive
2022-09-18,A_positive
2022-09-18,O_negative
2022-09-18,A_positive
2022-09-18,A_positive
2022-09-18,O_positive
2022-09-18,O_positive
2022-09-18,B_negative
2022-09-18,B_positive
2022-09-18,B_positive
2022-09-18,O_positive
2022-09-18,O_positive
2022-09-18,O_positive
2022-09-18,B_positive
2022-09-18,O_positive
2022-09-18,A_negative
2022-09-18,O_positive
2022-09-18,A_positive
2022-09-18,O_positive
2022-09-18,O_negative
2022-09-18,O_positive
2022-09-18,O_positive
2022-09-18,A_negative
2022-09-18,A_positive
2022-09-18,A_positive
2022-09-18,O_positive
2022-09-18,A_positive
2022-09-18,O_positive
2022-09-18,A_positive
2022-09-18,A_positive
2022-09-18,A_positive
2022-09-18,O_positive
2022-09-18,O_positive
2022-09-18,O_positive
2022-09-18,O_positive
2022-09-18,A_positive
2022-09-18,O_positive
2022-09-18,A_positive
2022-09-18,A_positive
2022-09-18,O_positive
2022-09-18,O_positive
2022-09-18,AB_positive
2022-09-18,O_positive
2022-09-18,O_positive
2022-09-18,O_positive
2022-09-18,B_positive
2022-09-18,B_positive
2022-09-18,A_positive
2022-09-18,O_positive
2022-09-18,A_positive
2022-09-18,AB_positive
2022-09-18,A_positive
2022-09-18,O_positive
2022-09-18,A_positive
2022-09-18,A_positive
2022-09-18,A_positive
2022-09-18,A_positive
2022-09-18,A_positive
2022-09-18,O_positive
2022-09-18,A_positive
2022-09-18,A_positive
2022-09-18,A_positive
2022-09-19,A_positive
2022-09-19,A_positive
2022-09-19,A_positive
2022-09-19,O_negative
2022-09-19,A_positive
2022-09-19,A_positive
2022-09-19,O_positive
2022-09-19,O_positive
2022-09-19,A_positive
2022-09-19,O_positive
2022-09-19,B_positive
2022-09-19,O_positive
2022-09-19,O_positive
2022-09-19,AB_positive
2022-09-19,B_negative
2022-09-19,A_positive
2022-09-19,O_positive
2022-09-19,B_negative
2022-09-20,A_positive
2022-09-20,O_positive
2022-09-20,O_positive
2022-09-20,O_negative
2022-09-20,AB_negative
2022-09-20,B_positive
2022-09-20,O_positive
2022-09-20,O_positive
2022-09-20,O_positive
2022-09-20,O_positive
2022-09-20,A_negative
2022-09-20,A_positive
2022-09-20,O_negative
2022-09-20,A_negative
2022-09-20,A_positive
2022-09-20,A_positive
2022-09-20,A_positive
2022-09-20,B_positive
2022-09-20,O_positive
2022-09-20,O_positive
2022-09-20,O_positive
2022-09-20,O_positive
2022-09-20,A_positive
2022-09-20,B_positive
2022-09-20,O_positive
2022-09-21,A_positive
2022-09-21,O_positive
2022-09-21,O_positive
2022-09-21,A_positive
2022-09-21,A_positive
2022-09-21,A_positive
2022-09-21,A_negative
2022-09-21,B_positive
2022-09-21,O_positive
2022-09-21,O_positive
2022-09-21,AB_negative
2022-09-21,A_positive
2022-09-21,A_positive
2022-09-21,O_positive
2022-09-21,A_positive
2022-09-21,A_positive
2022-09-21,O_positive
2022-09-21,O_positive
2022-09-21,A_positive
2022-09-21,B_positive
2022-09-21,O_positive
2022-09-21,O_positive
2022-09-21,O_positive
2022-09-21,A_negative
2022-09-21,O_positive
2022-09-21,A_positive
2022-09-21,O_positive
2022-09-21,AB_positive
2022-09-21,A_negative
2022-09-21,O_positive
2022-09-21,O_positive
2022-09-21,A_positive
2022-09-21,A_positive
2022-09-21,AB_positive
2022-09-22,B_negative
2022-09-22,O_positive
2022-09-22,B_positive
2022-09-22,O_positive
2022-09-22,B_positive
2022-09-22,B_positive
2022-09-22,O_positive
2022-09-22,O_negative
2022-09-22,A_positive
2022-09-22,O_positive
2022-09-22,A_negative
2022-09-22,O_positive
2022-09-22,O_positive
2022-09-22,O_positive
2022-09-22,A_negative
2022-09-22,O_positive
2022-09-22,A_positive
2022-09-22,A_positive
2022-09-22,A_positive
2022-09-22,A_positive
2022-09-22,O_positive
2022-09-22,O_negative
2022-09-22,A_negative
2022-09-22,A_positive
2022-09-22,O_positive
2022-09-22,O_positive
2022-09-23,O_positive
2022-09-23,O_positive
2022-09-23,A_positive
2022-09-23,A_positive
2022-09-23,A_positive
2022-09-23,A_positive
2022-09-23,A_positive
2022-09-23,O_positive
2022-09-23,A_positive
2022-09-23,O_positive
2022-09-23,B_positive
2022-09-23,A_positive
2022-09-23,A_negative
2022-09-23,A_positive
2022-09-23,O_positive
2022-09-23,O_positive
2022-09-23,A_positive
2022-09-23,O_positive
2022-09-23,AB_positive
2022-09-23,O_positive
2022-09-23,A_positive
2022-09-23,A_positive
2022-09-23,O_positive
2022-09-23,O_positive
2022-09-23,A_positive
2022-09-23,A_negative
2022-09-24,A_positive
2022-09-24,A_negative
2022-09-24,A_positive
2022-09-24,A_positive
2022-09-24,A_positive
2022-09-24,AB_positive
2022-09-24,O_positive
2022-09-24,A_positive
2022-09-24,O_positive
2022-09-24,B_positive
2022-09-24,B_positive
2022-09-24,O_positive
2022-09-24,O_positive
2022-09-24,A_positive
2022-09-24,O_positive
2022-09-24,A_positive
2022-09-24,O_positive
2022-09-24,A_positive
2022-09-24,AB_positive
2022-09-24,AB_negative
2022-09-24,A_positive
2022-09-24,A_positive
2022-09-24,A_positive
2022-09-24,A_positive
2022-09-24,B_positive
2022-09-24,B_negative
2022-09-24,O_positive
2022-09-24,O_positive
2022-09-24,O_positive
2022-09-24,O_positive
2022-09-24,A_positive
2022-09-24,O_positive
2022-09-24,A_positive
2022-09-24,A_positive
2022-09-24,O_negative
2022-09-24,O_positive
2022-09-24,A_positive
2022-09-24,A_negative
2022-09-24,A_positive
2022-09-24,O_positive
2022-09-24,O_positive
2022-09-24,AB_positive
2022-09-24,O_positive
2022-09-24,B_negative
2022-09-24,O_negative
2022-09-24,A_positive
2022-09-24,O_positive
2022-09-24,B_negative
2022-09-25,B_positive
2022-09-25,A_positive
2022-09-25,O_positive
2022-09-25,A_positive
2022-09-25,A_positive
2022-09-25,O_positive
2022-09-25,B_negative
2022-09-25,A_positive
2022-09-25,A_positive
2022-09-25,B_positive
2022-09-25,A_negative
2022-09-25,B_negative
2022-09-25,O_positive
2022-09-25,A_positive
2022-09-25,A_positive
2022-09-25,A_positive
2022-09-25,B_negative
2022-09-25,A_positive
2022-09-25,A_positive
2022-09-25,A_positive
2022-09-25,O_positive
2022-09-25,A_positive
2022-09-25,O_positive
2022-09-25,O_positive
2022-09-25,A_positive
2022-09-25,B_positive
2022-09-25,A_positive
2022-09-25,A_positive
2022-09-25,A_positive
2022-09-25,O_positive
2022-09-25,O_positive
2022-09-25,O_positive
2022-09-25,O_positive
2022-09-25,O_positive
2022-09-25,O_positive
2022-09-25,O_negative
2022-09-25,B_positive
2022-09-25,O_positive
2022-09-25,A_positive
2022-09-25,A_positive
2022-09-25,O_positive
2022-09-25,A_positive
2022-09-25,O_positive
2022-09-25,O_positive
2022-09-25,O_positive
2022-09-25,O_positive
2022-09-25,A_positive
2022-09-25,A_positive
2022-09-25,O_positive
2022-09-25,B_positive
2022-09-25,A_positive
2022-09-25,A_positive
2022-09-25,O_positive
2022-09-25,A_positive
2022-09-25,O_positive
2022-09-25,A_negative
2022-09-25,O_positive
2022-09-25,A_positive
2022-09-25,O_negative
2022-09-25,A_positive
2022-09-26,O_positive
2022-09-26,A_positive
2022-09-26,A_positive
2022-09-26,O_negative
2022-09-26,O_positive
2022-09-26,O_positive
2022-09-26,O_positive
2022-09-26,A_positive
2022-09-26,B_positive
2022-09-26,O_positive
2022-09-26,A_positive
2022-09-26,O_positive
2022-09-26,O_positive
2022-09-26,A_positive
2022-09-26,A_positive
2022-09-26,O_positive
2022-09-27,A_positive
2022-09-27,O_positive
2022-09-27,A_positive
2022-09-27,O_positive
2022-09-27,O_positive
2022-09-27,A_positive
2022-09-27,A_positive
2022-09-27,A_negative
2022-09-27,A_positive
2022-09-27,O_positive
2022-09-27,A_positive
2022-09-27,AB_positive
2022-09-27,A_positive
2022-09-27,B_positive
2022-09-27,O_positive
2022-09-27,A_positive
2022-09-27,A_positive
2022-09-27,O_positive
2022-09-28,A_negative
2022-09-28,A_positive
2022-09-28,A_positive
2022-09-28,O_positive
2022-09-28,O_positive
2022-09-28,A_positive
2022-09-28,O_positive
2022-09-28,B_positive
2022-09-28,O_positive
2022-09-28,A_positive
2022-09-28,A_positive
2022-09-28,O_positive
2022-09-28,A_positive
2022-09-28,O_negative
2022-09-28,O_negative
2022-09-28,B_positive
2022-09-28,O_positive
2022-09-28,B_positive
2022-09-28,O_positive
2022-09-29,O_negative
2022-09-29,B_positive
2022-09-29,O_positive
2022-09-29,A_negative
2022-09-29,O_positive
2022-09-29,A_positive
2022-09-29,O_positive
2022-09-29,A_positive
